user_id,event_id,event_category,interaction_type,engagement_score,label
182,53,cultural,view,1,1
23,393,gastronomico,save,2,1
36,0,deportivo,save,2,1
122,472,cultural,interested,2,1
169,547,deportivo,interested,2,1
63,123,otro,interested,2,1
158,125,gastronomico,save,2,1
146,313,deportivo,save,2,1
5,105,entretenimiento,view,0,0
70,214,gastronomico,interested,2,1
111,53,cultural,view,0,0
74,169,otro,interested,2,1
143,281,cultural,save,2,1
89,64,gastronomico,interested,2,1
157,514,cultural,save,2,1
110,148,otro,save,2,1
171,387,otro,save,2,1
95,129,otro,view,0,0
163,491,gastronomico,interested,2,1
118,96,deportivo,uninterested,0,0
108,520,deportivo,uninterested,0,0
118,318,cultural,interested,2,1
180,10,otro,save,2,1
147,576,cultural,view,1,1
166,316,cultural,uninterested,0,0
149,303,entretenimiento,interested,2,1
4,545,entretenimiento,save,2,1
120,447,cultural,interested,2,1
147,184,gastronomico,interested,2,1
36,160,deportivo,view,1,1
3,289,cultural,interested,2,1
133,327,gastronomico,interested,2,1
25,457,deportivo,interested,2,1
42,154,deportivo,save,2,1
159,417,deportivo,view,1,1
85,556,entretenimiento,view,1,1
112,568,gastronomico,uninterested,0,0
87,444,deportivo,view,0,0
198,595,cultural,save,2,1
148,340,deportivo,save,2,1
80,228,gastronomico,view,1,1
91,237,cultural,interested,2,1
5,141,cultural,view,0,0
116,122,entretenimiento,view,1,1
182,304,otro,save,2,1
39,471,gastronomico,view,1,1
157,216,cultural,save,2,1
87,296,cultural,view,1,1
157,80,gastronomico,save,2,1
120,249,otro,interested,2,1
197,204,cultural,uninterested,0,0
75,308,cultural,interested,2,1
180,576,cultural,interested,2,1
35,17,gastronomico,save,2,1
71,549,deportivo,save,2,1
46,215,deportivo,view,0,0
25,584,otro,uninterested,0,0
149,77,otro,view,1,1
131,427,otro,save,2,1
117,303,entretenimiento,view,0,0
153,420,otro,interested,2,1
0,328,cultural,uninterested,0,0
87,301,cultural,save,2,1
172,37,otro,interested,2,1
50,319,deportivo,interested,2,1
16,481,entretenimiento,interested,2,1
194,132,cultural,view,1,1
129,243,entretenimiento,view,1,1
26,444,deportivo,uninterested,0,0
96,221,deportivo,save,2,1
161,15,gastronomico,view,1,1
174,252,gastronomico,save,2,1
10,565,otro,view,1,1
117,373,gastronomico,uninterested,0,0
193,345,gastronomico,interested,2,1
67,453,entretenimiento,uninterested,0,0
87,149,otro,interested,2,1
49,392,cultural,interested,2,1
94,468,deportivo,view,1,1
25,125,gastronomico,uninterested,0,0
108,372,deportivo,save,2,1
100,474,deportivo,save,2,1
3,270,cultural,save,2,1
130,55,entretenimiento,view,1,1
108,308,cultural,save,2,1
153,342,gastronomico,interested,2,1
164,133,otro,save,2,1
51,322,cultural,uninterested,0,0
21,443,otro,save,2,1
127,282,deportivo,save,2,1
74,130,otro,interested,2,1
106,57,otro,view,0,0
120,435,cultural,save,2,1
197,376,gastronomico,view,1,1
191,37,otro,view,0,0
140,102,deportivo,view,0,0
189,371,otro,uninterested,0,0
156,553,entretenimiento,interested,2,1
163,139,gastronomico,save,2,1
79,243,entretenimiento,view,1,1
133,379,otro,uninterested,0,0
100,264,gastronomico,interested,2,1
51,289,cultural,view,1,1
199,81,otro,save,2,1
159,145,entretenimiento,view,0,0
57,585,entretenimiento,view,1,1
111,83,gastronomico,save,2,1
174,45,cultural,uninterested,0,0
40,214,gastronomico,uninterested,0,0
170,519,cultural,save,2,1
19,470,otro,interested,2,1
105,165,gastronomico,save,2,1
7,161,deportivo,save,2,1
182,130,otro,interested,2,1
65,596,otro,interested,2,1
86,178,otro,view,1,1
67,287,deportivo,save,2,1
137,188,cultural,view,0,0
77,74,deportivo,view,1,1
152,348,gastronomico,uninterested,0,0
122,359,otro,save,2,1
132,17,gastronomico,view,0,0
3,542,cultural,view,1,1
100,494,otro,view,0,0
49,41,entretenimiento,view,0,0
84,381,entretenimiento,interested,2,1
14,228,gastronomico,view,1,1
158,257,deportivo,interested,2,1
22,7,entretenimiento,uninterested,0,0
150,355,cultural,view,1,1
142,28,otro,uninterested,0,0
14,274,otro,view,1,1
99,128,gastronomico,view,1,1
0,160,deportivo,save,2,1
49,63,cultural,save,2,1
192,13,cultural,save,2,1
131,527,entretenimiento,view,0,0
1,330,gastronomico,uninterested,0,0
174,419,gastronomico,save,2,1
64,54,entretenimiento,view,1,1
195,274,otro,view,1,1
55,274,otro,save,2,1
58,330,gastronomico,interested,2,1
86,554,cultural,uninterested,0,0
199,350,gastronomico,uninterested,0,0
112,207,gastronomico,interested,2,1
31,103,cultural,view,1,1
196,517,entretenimiento,interested,2,1
163,424,gastronomico,interested,2,1
102,129,otro,view,1,1
28,281,cultural,view,1,1
112,445,deportivo,view,0,0
22,248,entretenimiento,view,1,1
50,573,entretenimiento,interested,2,1
101,460,gastronomico,save,2,1
162,533,cultural,interested,2,1
15,337,deportivo,interested,2,1
180,73,otro,uninterested,0,0
109,123,otro,interested,2,1
103,154,deportivo,interested,2,1
61,121,gastronomico,interested,2,1
44,581,gastronomico,save,2,1
32,224,gastronomico,interested,2,1
108,232,gastronomico,save,2,1
115,523,cultural,save,2,1
36,378,cultural,view,0,0
176,520,deportivo,view,1,1
12,570,gastronomico,view,1,1
196,591,cultural,view,0,0
140,175,otro,view,1,1
164,231,otro,save,2,1
167,72,gastronomico,save,2,1
172,413,otro,interested,2,1
108,20,cultural,save,2,1
20,199,cultural,interested,2,1
54,20,cultural,save,2,1
102,304,otro,view,1,1
58,40,cultural,view,0,0
105,239,gastronomico,save,2,1
53,278,entretenimiento,uninterested,0,0
11,18,gastronomico,view,1,1
74,567,entretenimiento,view,1,1
25,441,otro,view,0,0
142,598,gastronomico,view,1,1
16,252,gastronomico,save,2,1
126,269,otro,view,1,1
190,270,cultural,view,0,0
123,255,deportivo,save,2,1
157,540,cultural,save,2,1
120,269,otro,interested,2,1
74,275,gastronomico,view,0,0
169,236,entretenimiento,interested,2,1
7,511,otro,view,1,1
41,410,otro,save,2,1
122,176,cultural,view,1,1
148,213,entretenimiento,interested,2,1
175,270,cultural,interested,2,1
151,73,otro,save,2,1
108,548,gastronomico,view,1,1
183,167,cultural,uninterested,0,0
58,565,otro,uninterested,0,0
196,513,entretenimiento,view,1,1
7,258,cultural,view,0,0
10,491,gastronomico,interested,2,1
85,516,deportivo,save,2,1
76,221,deportivo,interested,2,1
131,8,otro,uninterested,0,0
93,176,cultural,view,1,1
161,223,otro,save,2,1
10,413,otro,interested,2,1
141,320,gastronomico,view,1,1
33,232,gastronomico,uninterested,0,0
148,388,entretenimiento,save,2,1
83,467,cultural,save,2,1
51,258,cultural,save,2,1
123,255,deportivo,interested,2,1
186,48,cultural,save,2,1
71,393,gastronomico,view,0,0
127,433,entretenimiento,save,2,1
141,319,deportivo,uninterested,0,0
197,121,gastronomico,view,1,1
102,259,entretenimiento,uninterested,0,0
70,111,otro,uninterested,0,0
87,504,deportivo,view,0,0
106,251,cultural,save,2,1
98,271,gastronomico,save,2,1
199,584,otro,view,1,1
163,170,entretenimiento,view,0,0
143,226,cultural,save,2,1
147,305,cultural,interested,2,1
176,557,entretenimiento,save,2,1
16,353,entretenimiento,view,1,1
40,192,gastronomico,interested,2,1
136,192,gastronomico,uninterested,0,0
124,371,otro,save,2,1
42,365,deportivo,save,2,1
70,82,otro,uninterested,0,0
46,510,cultural,uninterested,0,0
125,553,entretenimiento,interested,2,1
183,62,entretenimiento,view,1,1
99,456,cultural,uninterested,0,0
128,332,gastronomico,interested,2,1
113,245,entretenimiento,save,2,1
176,326,deportivo,view,1,1
102,306,otro,interested,2,1
199,360,otro,view,1,1
59,287,deportivo,uninterested,0,0
182,37,otro,interested,2,1
111,46,deportivo,save,2,1
57,556,entretenimiento,interested,2,1
191,382,deportivo,save,2,1
95,62,entretenimiento,interested,2,1
197,348,gastronomico,view,1,1
0,380,deportivo,view,1,1
157,451,gastronomico,uninterested,0,0
171,178,otro,save,2,1
133,240,cultural,uninterested,0,0
165,531,entretenimiento,view,1,1
78,204,cultural,interested,2,1
51,576,cultural,view,1,1
101,53,cultural,view,0,0
153,317,deportivo,view,0,0
146,149,otro,view,0,0
75,136,deportivo,view,1,1
148,43,entretenimiento,save,2,1
171,441,otro,save,2,1
135,167,cultural,save,2,1
110,1,deportivo,interested,2,1
80,530,gastronomico,view,1,1
30,118,cultural,uninterested,0,0
109,381,entretenimiento,view,0,0
16,129,otro,uninterested,0,0
90,161,deportivo,view,1,1
106,159,otro,interested,2,1
9,216,cultural,view,1,1
106,430,entretenimiento,uninterested,0,0
13,450,deportivo,uninterested,0,0
112,431,gastronomico,uninterested,0,0
93,176,cultural,uninterested,0,0
135,132,cultural,uninterested,0,0
198,568,gastronomico,view,0,0
52,283,otro,interested,2,1
18,569,otro,view,0,0
178,109,otro,interested,2,1
183,559,gastronomico,view,0,0
143,571,cultural,save,2,1
22,362,entretenimiento,interested,2,1
109,276,otro,save,2,1
14,100,gastronomico,save,2,1
122,591,cultural,interested,2,1
194,591,cultural,view,1,1
124,71,otro,interested,2,1
193,386,gastronomico,interested,2,1
132,22,otro,interested,2,1
49,4,deportivo,uninterested,0,0
106,64,gastronomico,uninterested,0,0
77,358,deportivo,view,1,1
36,470,otro,save,2,1
44,530,gastronomico,uninterested,0,0
108,74,deportivo,interested,2,1
70,81,otro,save,2,1
4,416,entretenimiento,uninterested,0,0
179,160,deportivo,uninterested,0,0
32,90,otro,interested,2,1
99,133,otro,save,2,1
26,597,gastronomico,save,2,1
7,77,otro,uninterested,0,0
28,158,cultural,view,1,1
100,556,entretenimiento,view,0,0
93,402,gastronomico,uninterested,0,0
47,255,deportivo,save,2,1
187,169,otro,save,2,1
158,533,cultural,view,0,0
28,218,entretenimiento,view,0,0
125,337,deportivo,save,2,1
164,187,otro,interested,2,1
117,558,cultural,save,2,1
135,242,cultural,save,2,1
72,436,deportivo,view,1,1
82,159,otro,uninterested,0,0
51,578,cultural,save,2,1
40,306,otro,view,0,0
30,1,deportivo,interested,2,1
25,323,deportivo,save,2,1
126,208,entretenimiento,interested,2,1
2,490,entretenimiento,uninterested,0,0
87,107,cultural,save,2,1
94,274,otro,save,2,1
101,589,gastronomico,interested,2,1
51,240,cultural,save,2,1
121,123,otro,view,1,1
40,106,gastronomico,save,2,1
163,426,deportivo,view,0,0
11,558,cultural,view,1,1
88,523,cultural,view,0,0
79,52,cultural,view,0,0
124,520,deportivo,uninterested,0,0
90,4,deportivo,uninterested,0,0
169,122,entretenimiento,uninterested,0,0
126,229,otro,interested,2,1
142,438,deportivo,uninterested,0,0
125,154,deportivo,save,2,1
1,146,gastronomico,save,2,1
5,581,gastronomico,save,2,1
6,513,entretenimiento,view,1,1
149,259,entretenimiento,interested,2,1
62,429,entretenimiento,save,2,1
41,449,gastronomico,view,1,1
168,128,gastronomico,save,2,1
26,372,deportivo,save,2,1
38,559,gastronomico,save,2,1
191,295,deportivo,save,2,1
93,76,gastronomico,interested,2,1
184,504,deportivo,view,1,1
191,131,deportivo,interested,2,1
176,541,entretenimiento,view,0,0
136,588,entretenimiento,view,1,1
151,580,otro,interested,2,1
140,495,entretenimiento,save,2,1
181,502,deportivo,interested,2,1
125,554,cultural,save,2,1
47,198,gastronomico,view,1,1
112,568,gastronomico,interested,2,1
104,96,deportivo,view,0,0
141,569,otro,view,1,1
187,209,deportivo,uninterested,0,0
42,248,entretenimiento,view,1,1
107,499,entretenimiento,view,0,0
128,364,gastronomico,interested,2,1
185,185,otro,uninterested,0,0
179,181,entretenimiento,view,0,0
51,523,cultural,interested,2,1
45,569,otro,interested,2,1
143,258,cultural,view,1,1
41,178,otro,save,2,1
134,292,deportivo,view,1,1
165,353,entretenimiento,save,2,1
50,362,entretenimiento,view,1,1
56,202,gastronomico,interested,2,1
35,35,entretenimiento,interested,2,1
138,189,otro,uninterested,0,0
62,491,gastronomico,save,2,1
134,574,otro,interested,2,1
19,170,entretenimiento,view,0,0
67,425,cultural,view,0,0
32,97,entretenimiento,view,0,0
8,391,gastronomico,view,1,1
12,52,cultural,view,0,0
147,98,cultural,view,1,1
7,406,otro,view,1,1
177,9,entretenimiento,interested,2,1
77,445,deportivo,interested,2,1
15,116,deportivo,uninterested,0,0
128,87,gastronomico,uninterested,0,0
46,155,cultural,save,2,1
150,8,otro,save,2,1
150,140,otro,save,2,1
27,32,gastronomico,view,0,0
28,217,deportivo,interested,2,1
128,123,otro,uninterested,0,0
81,65,cultural,view,1,1
89,381,entretenimiento,interested,2,1
86,66,entretenimiento,uninterested,0,0
119,577,deportivo,save,2,1
47,83,gastronomico,view,1,1
195,533,cultural,interested,2,1
78,551,otro,interested,2,1
147,495,entretenimiento,view,0,0
91,196,entretenimiento,uninterested,0,0
96,276,otro,uninterested,0,0
161,377,cultural,view,0,0
84,51,entretenimiento,save,2,1
89,566,gastronomico,uninterested,0,0
113,369,gastronomico,save,2,1
110,472,cultural,view,1,1
181,181,entretenimiento,view,1,1
194,310,cultural,save,2,1
180,239,gastronomico,view,0,0
135,250,cultural,interested,2,1
119,445,deportivo,save,2,1
166,393,gastronomico,interested,2,1
109,63,cultural,uninterested,0,0
81,385,gastronomico,view,1,1
191,327,gastronomico,save,2,1
78,154,deportivo,view,1,1
190,409,entretenimiento,view,0,0
106,352,otro,view,0,0
178,331,deportivo,interested,2,1
59,585,entretenimiento,view,1,1
86,587,cultural,interested,2,1
158,295,deportivo,uninterested,0,0
116,349,otro,save,2,1
165,4,deportivo,view,1,1
52,565,otro,uninterested,0,0
172,513,entretenimiento,view,0,0
138,407,deportivo,interested,2,1
164,169,otro,save,2,1
61,567,entretenimiento,interested,2,1
120,351,gastronomico,view,1,1
13,5,cultural,interested,2,1
47,26,gastronomico,save,2,1
197,221,deportivo,interested,2,1
0,244,otro,save,2,1
6,186,gastronomico,uninterested,0,0
189,505,deportivo,save,2,1
196,466,entretenimiento,view,1,1
163,529,gastronomico,interested,2,1
67,595,cultural,view,0,0
68,420,otro,uninterested,0,0
198,507,gastronomico,view,0,0
34,392,cultural,interested,2,1
194,580,otro,view,1,1
57,199,cultural,uninterested,0,0
29,164,cultural,view,1,1
134,288,entretenimiento,view,0,0
66,373,gastronomico,view,1,1
52,500,otro,interested,2,1
75,500,otro,view,1,1
88,366,gastronomico,view,0,0
121,442,deportivo,uninterested,0,0
2,323,deportivo,view,1,1
130,531,entretenimiento,view,1,1
36,528,deportivo,save,2,1
36,27,deportivo,save,2,1
173,483,entretenimiento,save,2,1
182,320,gastronomico,save,2,1
26,517,entretenimiento,view,0,0
153,459,deportivo,view,0,0
4,446,gastronomico,interested,2,1
119,549,deportivo,interested,2,1
114,596,otro,view,0,0
178,75,deportivo,interested,2,1
27,359,otro,view,1,1
126,176,cultural,save,2,1
117,408,cultural,interested,2,1
177,435,cultural,interested,2,1
123,369,gastronomico,save,2,1
129,469,deportivo,save,2,1
96,431,gastronomico,view,0,0
179,260,cultural,save,2,1
14,352,otro,save,2,1
146,469,deportivo,interested,2,1
137,156,deportivo,uninterested,0,0
140,276,otro,uninterested,0,0
69,31,entretenimiento,view,1,1
132,580,otro,view,1,1
152,57,otro,view,0,0
115,569,otro,save,2,1
186,320,gastronomico,view,0,0
0,519,cultural,view,0,0
108,206,entretenimiento,view,0,0
2,119,deportivo,save,2,1
175,136,deportivo,save,2,1
27,474,deportivo,save,2,1
45,412,otro,view,1,1
67,488,gastronomico,view,1,1
156,224,gastronomico,view,0,0
136,24,entretenimiento,view,1,1
26,507,gastronomico,view,1,1
93,369,gastronomico,interested,2,1
27,554,cultural,save,2,1
34,98,cultural,interested,2,1
103,268,deportivo,interested,2,1
111,421,gastronomico,save,2,1
8,87,gastronomico,save,2,1
113,115,otro,save,2,1
92,207,gastronomico,interested,2,1
179,296,cultural,interested,2,1
77,295,deportivo,interested,2,1
190,139,gastronomico,view,1,1
63,66,entretenimiento,interested,2,1
159,439,gastronomico,save,2,1
61,48,cultural,view,0,0
128,508,gastronomico,save,2,1
45,299,otro,interested,2,1
21,78,deportivo,view,0,0
93,234,gastronomico,save,2,1
132,294,entretenimiento,uninterested,0,0
73,506,gastronomico,view,0,0
109,159,otro,save,2,1
43,339,gastronomico,view,0,0
146,374,deportivo,save,2,1
194,553,entretenimiento,view,1,1
40,411,entretenimiento,view,0,0
17,178,otro,uninterested,0,0
23,581,gastronomico,view,1,1
149,148,otro,view,1,1
165,192,gastronomico,view,0,0
54,177,deportivo,view,0,0
10,317,deportivo,view,0,0
174,380,deportivo,uninterested,0,0
185,480,deportivo,uninterested,0,0
42,152,entretenimiento,uninterested,0,0
22,375,entretenimiento,view,1,1
143,199,cultural,interested,2,1
153,246,entretenimiento,interested,2,1
81,394,cultural,view,1,1
122,348,gastronomico,save,2,1
13,194,entretenimiento,uninterested,0,0
149,317,deportivo,view,0,0
70,426,deportivo,uninterested,0,0
197,325,deportivo,view,1,1
59,410,otro,view,0,0
179,544,cultural,save,2,1
54,293,otro,view,1,1
18,302,gastronomico,save,2,1
1,449,gastronomico,view,1,1
143,107,cultural,save,2,1
102,208,entretenimiento,save,2,1
73,334,otro,uninterested,0,0
157,310,cultural,save,2,1
43,62,entretenimiento,interested,2,1
2,235,entretenimiento,view,1,1
151,333,deportivo,save,2,1
29,586,entretenimiento,save,2,1
124,140,otro,view,1,1
133,472,cultural,save,2,1
150,528,deportivo,view,1,1
61,482,entretenimiento,uninterested,0,0
167,342,gastronomico,interested,2,1
11,320,gastronomico,view,1,1
36,131,deportivo,view,1,1
57,393,gastronomico,view,1,1
186,218,entretenimiento,view,0,0
121,285,gastronomico,save,2,1
37,225,gastronomico,interested,2,1
40,293,otro,uninterested,0,0
38,302,gastronomico,save,2,1
191,19,deportivo,interested,2,1
175,184,gastronomico,view,0,0
168,128,gastronomico,save,2,1
90,426,deportivo,view,1,1
18,224,gastronomico,view,1,1
129,85,entretenimiento,interested,2,1
131,588,entretenimiento,interested,2,1
36,157,deportivo,view,1,1
43,260,cultural,interested,2,1
126,328,cultural,interested,2,1
58,589,gastronomico,interested,2,1
158,531,entretenimiento,interested,2,1
45,417,deportivo,view,0,0
136,339,gastronomico,uninterested,0,0
87,411,entretenimiento,view,1,1
69,144,otro,uninterested,0,0
153,474,deportivo,uninterested,0,0
125,95,deportivo,interested,2,1
52,259,entretenimiento,view,0,0
51,263,cultural,uninterested,0,0
114,224,gastronomico,view,0,0
87,110,entretenimiento,uninterested,0,0
19,191,deportivo,view,1,1
37,430,entretenimiento,view,0,0
97,387,otro,view,0,0
90,35,entretenimiento,save,2,1
27,490,entretenimiento,view,0,0
159,552,entretenimiento,view,0,0
58,231,otro,view,0,0
101,393,gastronomico,view,1,1
52,71,otro,interested,2,1
14,248,entretenimiento,interested,2,1
21,266,otro,view,1,1
169,61,entretenimiento,view,1,1
116,538,entretenimiento,view,1,1
110,40,cultural,uninterested,0,0
101,498,gastronomico,save,2,1
192,525,entretenimiento,view,1,1
138,567,entretenimiento,save,2,1
156,177,deportivo,uninterested,0,0
143,589,gastronomico,view,0,0
145,587,cultural,uninterested,0,0
20,103,cultural,interested,2,1
134,267,gastronomico,save,2,1
48,199,cultural,view,1,1
113,416,entretenimiento,interested,2,1
155,155,cultural,interested,2,1
169,538,entretenimiento,save,2,1
193,376,gastronomico,interested,2,1
51,595,cultural,uninterested,0,0
18,571,cultural,view,0,0
79,113,cultural,uninterested,0,0
86,159,otro,interested,2,1
198,258,cultural,uninterested,0,0
85,150,gastronomico,view,0,0
106,483,entretenimiento,view,0,0
110,326,deportivo,view,1,1
72,141,cultural,view,1,1
10,540,cultural,view,0,0
136,117,gastronomico,save,2,1
68,251,cultural,view,1,1
5,217,deportivo,view,0,0
135,226,cultural,view,1,1
41,8,otro,view,1,1
188,298,gastronomico,interested,2,1
31,32,gastronomico,interested,2,1
159,151,otro,interested,2,1
143,211,otro,interested,2,1
43,527,entretenimiento,save,2,1
10,500,otro,view,1,1
106,501,cultural,interested,2,1
77,160,deportivo,uninterested,0,0
163,524,gastronomico,interested,2,1
